date,day,type,reactions,comments,shares
2011-07-06 10:54:47, 3, photo, 1442, 124, 0
2011-07-07 01:42:26, 4, question, 0, 0, 0
2011-07-07 01:45:30, 4, status, 125, 7, 0
2011-07-07 12:40:45, 4, video, 313, 35, 0
2011-07-08 02:57:31, 5, video, 126, 8, 0
2011-07-08 10:08:51, 5, photo, 791, 59, 0
2011-07-11 01:37:40, 1, video, 126, 10, 0
2011-07-11 12:10:14, 1, photo, 637, 37, 0
2011-07-12 01:06:57, 2, video, 195, 9, 0
2011-07-12 09:59:02, 2, photo, 205, 7, 0
2011-07-13 02:55:31, 3, link, 191, 12, 0
2011-07-13 10:09:16, 3, photo, 551, 31, 0
2011-07-14 01:27:33, 4, video, 475, 45, 0
2011-07-14 09:45:54, 4, photo, 484, 137, 0
2011-07-15 01:09:14, 5, status, 214, 14, 0
2011-07-18 01:50:54, 1, video, 177, 8, 0
2011-07-19 01:48:43, 2, photo, 3572, 321, 0
2011-07-19 15:55:59, 2, link, 106, 9, 0
2011-07-20 12:01:32, 3, status, 0, 0, 0
2011-07-20 12:25:50, 3, status, 0, 0, 0
2011-07-20 22:03:32, 3, photo, 581, 50, 0
2011-07-21 09:44:09, 4, photo, 1070, 87, 0
2011-07-22 12:37:49, 5, video, 241, 12, 0
2011-07-23 07:30:41, 6, video, 235, 20, 0
2011-07-23 22:07:00, 6, link, 214, 19, 0
2011-07-25 02:11:31, 1, photo, 1476, 154, 0
2011-07-25 13:54:50, 1, photo, 602, 58, 0
2011-07-26 14:18:48, 2, video, 375, 28, 0
2011-07-27 02:56:34, 3, photo, 1780, 146, 0
2011-07-27 12:53:25, 3, video, 4, 5, 0
2011-07-28 06:31:23, 4, video, 257, 17, 0
2011-07-28 10:32:39, 4, video, 347, 37, 0
2011-07-29 02:19:24, 5, photo, 831, 49, 0
2011-07-29 08:53:28, 5, photo, 1076, 65, 0
2011-07-30 04:15:07, 6, video, 387, 34, 0
2011-07-31 01:47:04, 7, link, 122, 4, 0
2011-08-01 07:05:01, 1, photo, 2546, 243, 0
2011-08-02 08:46:59, 2, video, 326, 22, 0
2011-08-03 01:03:38, 3, photo, 607, 40, 0
2011-08-03 10:15:29, 3, photo, 1508, 114, 0
2011-08-04 06:08:20, 4, video, 833, 72, 0
2011-08-04 16:01:49, 4, video, 268, 10, 0
2011-08-05 09:18:22, 5, photo, 738, 41, 0
2011-08-06 07:57:04, 6, status, 252, 9, 0
2011-08-08 01:31:39, 1, link, 506, 25, 0
2011-08-09 02:24:10, 2, photo, 1092, 66, 0
2011-08-10 02:10:07, 3, photo, 567, 31, 0
2011-08-10 12:56:18, 3, photo, 259, 15, 0
2011-08-11 01:52:23, 4, photo, 982, 76, 0
2011-08-11 06:28:50, 4, link, 534, 34, 0
2011-08-12 02:09:24, 5, photo, 1918, 166, 0
2011-08-12 12:05:58, 5, status, 448, 18, 0
2011-08-13 16:03:36, 6, status, 344, 29, 0
2011-08-15 03:19:20, 1, photo, 2804, 203, 0
2011-08-16 06:33:01, 2, photo, 645, 68, 0
2011-08-16 09:32:07, 2, photo, 2406, 638, 0
2011-08-17 06:24:23, 3, link, 513, 36, 0
2011-08-17 16:37:32, 3, photo, 1113, 91, 0
2011-08-18 07:44:55, 4, photo, 1452, 104, 0
2011-08-18 16:57:17, 4, photo, 584, 47, 0
2011-08-19 10:16:52, 5, photo, 1143, 54, 0
2011-08-20 07:38:35, 6, photo, 1225, 60, 0
2011-08-20 14:08:37, 6, photo, 495, 33, 0
2011-08-22 08:12:50, 1, photo, 1876, 150, 0
