date,day,type,reactions,comments,shares
2011-03-10 22:36:53, 4, link, 3, 0, 0
2011-03-10 23:08:40, 4, photo, 19, 2, 0
2011-03-11 21:06:19, 5, video, 0, 0, 0
2011-03-11 22:11:49, 5, photo, 1, 0, 0
2011-03-12 17:56:27, 6, link, 1, 0, 0
2011-03-12 18:29:43, 6, video, 3, 0, 0
2011-03-13 15:34:29, 7, photo, 1, 5, 0
2011-03-13 15:37:26, 7, link, 3, 0, 0
2011-03-14 17:12:27, 1, video, 0, 0, 0
2011-03-14 22:01:19, 1, link, 3, 0, 0
2011-03-15 21:25:07, 2, link, 5, 3, 0
2011-03-15 22:03:12, 2, video, 10, 5, 0
2011-03-16 20:21:48, 3, photo, 5, 0, 0
2011-03-16 23:35:40, 3, link, 1, 0, 0
2011-03-17 01:43:27, 4, video, 2, 0, 0
2011-03-17 20:02:56, 4, video, 5, 1, 0
2011-03-17 20:23:32, 4, video, 2, 0, 0
2011-03-17 20:53:21, 4, photo, 13, 0, 0
2011-03-17 21:22:29, 4, status, 2, 2, 0
2011-03-17 21:59:22, 4, status, 5, 9, 0
2011-03-17 22:21:35, 4, link, 5, 0, 0
2011-03-17 23:43:03, 4, video, 0, 0, 0
2011-03-18 21:44:18, 5, photo, 5, 0, 0
2011-03-18 22:03:51, 5, photo, 7, 2, 0
2011-03-18 22:49:04, 5, photo, 1, 1, 0
2011-03-18 22:58:22, 5, status, 0, 0, 0
2011-03-19 19:26:59, 6, link, 4, 0, 0
2011-03-19 20:08:26, 6, link, 3, 0, 0
2011-03-21 00:30:00, 1, video, 2, 0, 0
2011-03-22 14:33:15, 2, status, 0, 0, 0
2011-03-22 17:32:09, 2, photo, 11, 1, 0
2011-03-22 20:50:15, 2, photo, 24, 0, 0
2011-03-23 20:11:46, 3, link, 3, 0, 0
2011-03-23 22:10:57, 3, photo, 10, 0, 0
2011-03-24 19:39:25, 4, video, 3, 0, 0
2011-03-24 22:08:00, 4, photo, 2, 0, 0
2011-03-24 22:20:01, 4, photo, 2, 0, 0
2011-03-24 23:24:01, 4, link, 2, 0, 0
2011-03-25 14:23:59, 5, video, 2, 0, 0
2011-03-25 18:05:30, 5, link, 0, 0, 0
2011-03-25 20:25:25, 5, video, 5, 1, 0
2011-03-29 18:43:40, 2, video, 5, 0, 0
2011-03-29 20:01:40, 2, link, 4, 2, 0
2011-03-30 16:41:43, 3, photo, 4, 1, 0
2011-03-30 16:45:23, 3, photo, 7, 3, 0
2011-03-30 21:01:22, 3, photo, 1, 2, 0
2011-03-30 21:16:46, 3, photo, 1, 0, 0
2011-03-30 21:37:47, 3, photo, 4, 1, 0
2011-03-30 21:45:48, 3, photo, 3, 0, 0
2011-03-30 21:48:47, 3, status, 3, 0, 0
