date,day,type,reactions,comments,shares
2012-07-23 10:37:30, 1, link, 18, 23, 0
2012-07-23 13:23:56, 1, link, 20, 1, 1
2012-07-24 06:04:23, 2, photo, 17, 0, 0
2012-07-24 12:35:48, 2, photo, 12, 0, 0
2012-07-25 06:16:29, 3, photo, 36, 9, 0
2012-07-26 06:08:04, 4, video, 22, 0, 11
2012-07-26 10:04:02, 4, link, 5, 0, 1
2012-07-27 07:25:52, 5, photo, 70, 11, 16
2012-07-27 12:15:31, 5, photo, 11, 0, 0
2012-07-27 12:16:45, 5, photo, 70, 11, 16
2012-07-30 11:55:27, 1, photo, 11, 0, 0
2012-07-31 10:38:44, 2, photo, 16, 0, 0
2012-08-01 12:05:24, 3, link, 2, 0, 0
2012-08-01 12:15:21, 3, video, 1, 0, 0
2012-08-01 14:44:35, 3, photo, 12, 0, 0
2012-08-02 14:02:10, 4, video, 7, 0, 0
2012-08-03 14:18:48, 5, photo, 9, 0, 0
2012-08-06 13:27:59, 1, photo, 7, 1, 0
2012-08-06 15:17:17, 1, photo, 6, 0, 0
2012-08-07 13:25:21, 2, photo, 14, 0, 0
2012-08-07 16:13:59, 2, photo, 10, 0, 0
2012-08-08 13:40:59, 3, photo, 6, 0, 0
2012-08-08 15:15:15, 3, photo, 10, 0, 0
2012-08-09 14:33:36, 4, photo, 7, 1, 0
2012-08-10 10:48:30, 5, link, 4, 0, 0
2012-08-10 14:19:59, 5, photo, 12, 1, 0
2012-08-13 12:48:34, 1, photo, 18, 8, 0
2012-08-13 15:11:44, 1, photo, 14, 0, 0
2012-08-14 14:54:07, 2, photo, 35, 5, 0
2012-08-14 16:29:37, 2, photo, 22, 1, 0
2012-08-15 11:26:56, 3, photo, 40, 1, 1
2012-08-16 13:11:46, 4, photo, 15, 0, 1
2012-08-16 14:38:34, 4, video, 8, 0, 0
2012-08-17 11:49:37, 5, photo, 14, 0, 1
2012-08-20 11:38:55, 1, photo, 57, 0, 1
2012-08-22 16:15:53, 3, photo, 45, 5, 1
2012-08-23 11:06:51, 4, photo, 25, 22, 1
2012-08-24 16:04:34, 5, video, 13, 0, 0
2012-08-27 13:39:48, 1, photo, 33, 2, 0
2012-08-28 09:36:56, 2, photo, 24, 3, 0
2012-08-28 15:33:14, 2, photo, 32, 2, 1
2012-08-29 12:14:54, 3, photo, 42, 4, 0
