date,day,type,reactions,comments,shares
2012-09-04 07:58:06, 2, photo, 15, 1, 0
2012-09-04 18:23:17, 2, photo, 67, 2, 2
2012-09-05 08:12:04, 3, photo, 265, 60, 42
2012-09-05 10:47:06, 3, photo, 19, 0, 0
2012-09-05 10:49:52, 3, video, 3, 0, 1
2012-09-06 06:46:38, 4, photo, 54, 3, 1
2012-09-06 06:50:43, 4, photo, 34, 1, 0
2012-09-07 06:24:53, 5, photo, 45, 0, 1
2012-09-07 07:18:31, 5, photo, 75, 0, 1
2012-09-07 07:26:41, 5, photo, 29, 0, 1
2012-09-07 07:40:33, 5, video, 10, 0, 0
2012-09-10 08:11:09, 1, photo, 38, 2, 0
2012-09-10 12:12:31, 1, photo, 70, 0, 11
2012-09-11 07:39:41, 2, photo, 82, 1, 1
2012-09-11 08:03:25, 2, photo, 56, 0, 0
2012-09-11 08:54:08, 2, photo, 108, 2, 13
2012-09-12 08:42:03, 3, video, 20, 1, 0
2012-09-12 09:30:38, 3, photo, 56, 0, 0
2012-09-12 12:27:47, 3, photo, 30, 0, 0
2012-09-13 05:40:18, 4, status, 0, 0, 0
2012-09-13 05:49:42, 4, photo, 42, 14, 0
2012-09-13 06:13:51, 4, video, 7, 0, 0
2012-09-13 12:05:57, 4, photo, 58, 9, 0
2012-09-14 07:07:07, 5, photo, 58, 2, 0
2012-09-14 07:10:19, 5, video, 3, 0, 0
2012-09-16 16:44:32, 7, photo, 146, 3, 18
2012-09-16 18:39:59, 7, video, 12, 0, 0
2012-09-16 18:40:30, 7, video, 27, 0, 0
2012-09-17 06:49:45, 1, photo, 39, 3, 0
2012-09-17 20:06:30, 1, photo, 45, 1, 0
2012-09-17 20:07:06, 1, photo, 28, 2, 0
2012-09-17 20:07:32, 1, photo, 48, 2, 0
2012-09-18 06:35:41, 2, video, 4, 0, 0
2012-09-18 06:36:04, 2, photo, 37, 0, 0
2012-09-18 11:26:56, 2, video, 19, 0, 0
2012-09-18 11:27:56, 2, photo, 34, 0, 0
