date,day,type,reactions,comments,shares
2011-11-19 03:54:52, 6, video, 335, 47, 0
2011-11-20 05:56:31, 7, photo, 682, 86, 0
2011-11-21 11:29:46, 1, video, 722, 79, 0
2011-11-21 16:39:41, 1, photo, 374, 16, 0
2011-11-22 08:33:01, 2, photo, 585, 27, 0
2011-11-22 15:01:10, 2, photo, 566, 36, 0
2011-11-23 09:35:53, 3, photo, 305, 25, 0
2011-11-23 14:58:36, 3, photo, 325, 32, 0
2011-11-24 08:53:00, 4, photo, 281, 25, 0
2011-11-24 14:46:47, 4, link, 423, 23, 0
2011-11-25 01:53:55, 5, photo, 583, 39, 0
2011-11-26 04:49:31, 6, video, 1135, 68, 0
2011-11-27 06:04:29, 7, photo, 1343, 101, 0
2011-11-28 10:49:21, 1, photo, 1056, 62, 0
2011-11-28 14:55:30, 1, photo, 903, 47, 0
2011-11-29 09:08:19, 2, photo, 1145, 84, 0
2011-11-30 07:37:07, 3, photo, 530, 324, 0
2011-11-30 14:32:02, 3, photo, 826, 56, 0
2011-12-01 09:25:55, 4, photo, 1025, 61, 0
2011-12-02 11:13:37, 5, photo, 731, 32, 0
2011-12-03 02:38:10, 6, photo, 1181, 78, 0
2011-12-03 06:01:49, 6, photo, 424, 20, 0
2011-12-03 14:43:32, 6, photo, 1392, 306, 0
2011-12-04 11:08:50, 7, video, 474, 19, 0
2011-12-05 08:03:35, 1, video, 894, 46, 0
2011-12-05 13:07:18, 1, photo, 1261, 56, 0
2011-12-06 06:56:09, 2, photo, 1126, 56, 0
2011-12-06 13:25:26, 2, photo, 1365, 64, 0
2011-12-07 08:56:48, 3, photo, 864, 33, 0
2011-12-07 14:21:50, 3, photo, 1156, 42, 0
2011-12-08 08:12:10, 4, photo, 849, 47, 0
2011-12-08 14:26:15, 4, photo, 856, 27, 0
2011-12-09 09:23:49, 5, photo, 960, 37, 0
2011-12-10 06:27:33, 6, photo, 1027, 68, 0
2011-12-11 09:37:53, 7, video, 589, 22, 0
2011-12-12 07:45:06, 1, photo, 1101, 41, 0
2011-12-12 14:49:24, 1, photo, 974, 38, 0
2011-12-13 06:39:56, 2, photo, 568, 41, 0
2011-12-14 08:19:11, 3, photo, 1243, 53, 0
2011-12-14 13:59:41, 3, photo, 1067, 50, 0
2011-12-15 08:34:24, 4, photo, 904, 39, 0
2011-12-15 13:50:46, 4, photo, 1035, 42, 0
2011-12-16 05:12:06, 5, photo, 1281, 64, 0
2011-12-16 10:31:28, 5, photo, 1156, 48, 0
2011-12-17 08:05:58, 6, photo, 986, 29, 0
2011-12-18 05:41:55, 7, video, 713, 22, 0
2011-12-19 10:29:51, 1, photo, 754, 28, 0
2011-12-20 06:07:00, 2, video, 917, 39, 0
2011-12-21 02:14:47, 3, link, 691, 48, 0
2011-12-21 14:51:01, 3, photo, 805, 21, 0
2011-12-22 09:07:31, 4, photo, 1039, 88, 0
2011-12-22 13:43:44, 4, photo, 558, 35, 0
2011-12-23 09:58:44, 5, photo, 1307, 43, 0
2011-12-23 16:45:53, 5, link, 746, 30, 0
2011-12-24 05:43:07, 6, photo, 1363, 98, 0
2011-12-25 06:42:14, 7, video, 169, 19, 0
2011-12-25 10:56:33, 7, video, 1672, 113, 0
2011-12-26 09:45:21, 1, photo, 938, 49, 0
2011-12-26 14:20:58, 1, photo, 766, 35, 0
2011-12-27 02:26:16, 2, photo, 1608, 63, 0
2011-12-28 09:03:49, 3, photo, 1489, 69, 0
2011-12-29 09:55:00, 4, photo, 811, 15, 0
2011-12-29 16:07:04, 4, link, 802, 49, 0
2011-12-30 10:38:51, 5, photo, 650, 20, 0
2011-12-30 17:12:47, 5, video, 783, 21, 0
2011-12-31 04:16:37, 6, video, 1080, 51, 0
2012-01-01 03:36:38, 7, photo, 2009, 118, 0
2012-01-02 10:48:11, 1, video, 1023, 28, 0
2012-01-02 14:17:32, 1, photo, 876, 40, 0
2012-01-03 08:34:28, 2, photo, 1546, 77, 0
2012-01-03 14:17:17, 2, video, 835, 16, 0
2012-01-04 07:29:20, 3, photo, 1271, 64, 0
2012-01-04 11:49:01, 3, status, 0, 0, 0
2012-01-04 12:40:10, 3, status, 0, 0, 0
2012-01-05 00:56:59, 4, link, 581, 24, 0
