date,day,type,reactions,comments,shares
2013-05-21 09:17:45, 2, photo, 3, 0, 0
2013-05-21 09:30:49, 2, link, 2, 0, 0
2013-05-22 09:24:37, 3, video, 3, 1, 1
2013-05-22 12:54:27, 3, photo, 20, 0, 1
2013-05-24 10:03:31, 5, photo, 5, 0, 0
2013-05-29 08:54:35, 3, photo, 1, 1, 0
2013-05-29 09:17:13, 3, photo, 7, 0, 0
2013-05-29 09:17:52, 3, photo, 7, 0, 0
2013-05-29 09:25:58, 3, video, 2, 0, 0
2013-05-29 14:01:51, 3, photo, 31, 2, 0
2013-06-03 09:13:24, 1, link, 12, 2, 0
2013-06-05 11:41:30, 3, link, 12, 1, 0
2013-06-05 13:02:24, 3, video, 8, 3, 3
2013-06-05 13:46:49, 3, status, 0, 0, 0
2013-06-06 07:33:55, 4, photo, 9, 6, 1
2013-06-07 08:28:01, 5, link, 7, 4, 0
2013-06-10 08:43:45, 1, status, 11, 2, 0
2013-06-11 07:47:23, 2, photo, 24, 0, 0
2013-06-11 10:54:37, 2, status, 10, 17, 0
2013-06-11 13:25:08, 2, photo, 2, 0, 0
2013-06-11 13:25:08, 2, photo, 0, 0, 0
2013-06-12 07:43:05, 3, photo, 6, 0, 1
2013-06-12 12:23:39, 3, photo, 0, 0, 0
2013-06-12 12:23:39, 3, photo, 3, 0, 0
2013-06-12 12:23:39, 3, photo, 0, 0, 0
2013-06-13 12:27:30, 4, photo, 6, 0, 1
2013-06-14 12:04:01, 5, photo, 24, 0, 0
2013-06-16 07:00:00, 7, photo, 20, 3, 0
2013-06-16 08:28:03, 7, status, 2, 1, 0
2013-06-16 12:00:00, 7, status, 15, 0, 0
2013-06-24 13:02:19, 1, photo, 8, 0, 0
2013-06-25 06:23:27, 2, photo, 15, 0, 1
2013-06-25 06:25:07, 2, link, 4, 0, 1
2013-06-26 06:37:04, 3, coverphoto, 9, 0, 0
2013-06-26 06:38:09, 3, link, 7, 4, 0
2013-06-26 13:49:08, 3, photo, 5, 1, 1
2013-06-28 08:44:19, 5, photo, 5, 1, 0
2013-06-28 08:47:59, 5, link, 4, 0, 0
2013-06-28 08:49:42, 5, coverphoto, 1, 0, 0
2013-07-01 07:20:20, 1, photo, 9, 1, 1
2013-07-01 08:04:25, 1, photo, 12, 2, 0
2013-07-02 11:51:23, 2, status, 7, 1, 0
2013-07-04 11:20:47, 4, video, 4, 0, 1
2013-07-05 14:05:09, 5, photo, 5, 6, 0
2013-07-08 05:52:50, 1, status, 7, 7, 0
2013-07-08 05:58:36, 1, status, 8, 1, 0
2013-07-09 16:41:44, 2, status, 37, 15, 1
2013-07-10 07:29:29, 3, status, 16, 3, 0
2013-07-12 08:37:05, 5, photo, 14, 0, 0
2013-07-12 10:50:18, 5, photo, 23, 6, 1
2013-07-15 12:52:22, 1, photo, 9, 0, 0
2013-07-15 12:52:44, 1, photo, 5, 0, 0
2013-07-15 12:53:29, 1, photo, 15, 3, 0
2013-07-18 06:15:56, 4, photo, 37, 1, 2
2013-07-23 09:58:30, 2, status, 15, 47, 1
2013-07-24 09:47:12, 3, coverphoto, 43, 4, 1
2013-07-24 11:43:02, 3, photo, 15, 14, 3
2013-07-24 12:52:12, 3, photo, 26, 9, 1
2013-07-24 14:29:54, 3, link, 26, 41, 2
2013-07-24 14:32:50, 3, photo, 8, 0, 1
2013-07-25 07:59:07, 4, status, 11, 17, 1
2013-07-26 12:58:17, 5, link, 4, 2, 0
2013-07-29 07:41:55, 1, status, 22, 0, 0
2013-07-29 12:35:27, 1, photo, 33, 6, 0
2013-07-31 05:54:00, 3, photo, 1, 0, 0
2013-07-31 07:26:04, 3, link, 1, 1, 0
2013-07-31 08:11:24, 3, status, 5, 15, 0
2013-08-01 05:25:12, 4, link, 3, 4, 0
2013-08-02 12:50:46, 5, coverphoto, 24, 2, 0
2013-08-04 18:05:24, 7, status, 43, 6, 0
2013-08-05 09:48:06, 1, status, 4, 0, 0
2013-08-05 09:50:45, 1, photo, 14, 2, 0
2013-08-05 09:58:22, 1, photo, 9, 1, 0
2013-08-05 13:00:05, 1, link, 7, 0, 0
2013-08-06 07:21:32, 2, photo, 6, 0, 0
2013-08-06 11:10:20, 2, photo, 285, 40, 20
2013-08-06 12:31:02, 2, photo, 12, 4, 1
2013-08-06 12:40:32, 2, photo, 18, 0, 0
2013-08-08 08:50:32, 4, status, 23, 10, 0
2013-08-08 08:57:18, 4, status, 4, 7, 0
2013-08-09 04:00:01, 5, photo, 49, 2, 0
2013-08-12 08:05:48, 1, link, 3, 3, 1
2013-08-12 10:00:00, 1, photo, 214, 17, 11
2013-08-13 07:10:24, 2, photo, 6, 1, 1
2013-08-13 14:22:18, 2, photo, 14, 5, 3
2013-08-14 09:58:17, 3, photo, 11, 0, 1
