,date, change,weekend, coverphoto, event, link, photo, question, status, swf, video,coverphoto_reactions,coverphoto_comments,coverphoto_shares,event_reactions,event_comments,event_shares,link_reactions,link_comments,link_shares,photo_reactions,photo_comments,photo_shares,question_reactions,question_comments,question_shares,status_reactions,status_comments,status_shares,swf_reactions,swf_comments,swf_shares,video_reactions,video_comments,video_shares
32,2011-03-15,23,0,0,0.0,0,0,0,1,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,34,1,0,0.0,0.0,0.0,0,0,0
33,2011-03-16,11,0,0,0.0,0,3,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,427,76,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0
34,2011-03-17,28,0,0,0.0,1,1,0,0,0.0,0,0,0,0,0.0,0.0,0.0,31,3,0,220,30,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0
35,2011-03-18,23,0,0,0.0,0,1,0,0,0.0,1,0,0,0,0.0,0.0,0.0,0,0,0,49,0,0,0,0,0,0,0,0,0.0,0.0,0.0,56,5,0
36,2011-03-19,5,1,0,0.0,1,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,36,3,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0
37,2011-03-21,14,0,0,0.0,0,0,0,0,0.0,1,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,50,4,0
38,2011-03-22,14,0,0,0.0,0,0,0,0,0.0,1,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,30,2,0
39,2011-03-24,10,0,0,0.0,1,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,24,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0
40,2011-03-25,12,0,0,0.0,0,0,0,0,0.0,1,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,30,2,0
41,2011-03-26,12,1,0,0.0,1,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,17,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0
42,2011-03-28,8,0,0,0.0,1,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,28,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0
43,2011-03-29,25,0,0,0.0,1,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,18,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0
44,2011-03-30,-6,0,0,0.0,2,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,28,4,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0
45,2011-03-31,11,0,0,0.0,1,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,21,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0
46,2011-04-01,26,0,0,0.0,0,1,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,107,6,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0
47,2011-04-06,3,0,0,0.0,1,1,0,0,0.0,0,0,0,0,0.0,0.0,0.0,20,1,0,71,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0
48,2011-04-07,5,0,0,0.0,0,0,0,0,0.0,2,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,79,9,0
49,2011-04-08,14,0,0,0.0,0,1,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,74,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0
50,2011-04-09,36,1,0,0.0,0,0,0,0,0.0,1,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,37,3,0
51,2011-04-10,10,1,0,0.0,1,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,38,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0
52,2011-04-11,15,0,0,0.0,1,0,0,1,0.0,0,0,0,0,0.0,0.0,0.0,30,1,0,0,0,0,0,0,0,9,0,0,0.0,0.0,0.0,0,0,0
53,2011-04-12,11,0,0,0.0,2,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,48,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0
54,2011-04-13,13,0,0,0.0,1,1,0,0,0.0,0,0,0,0,0.0,0.0,0.0,21,1,0,51,6,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0
55,2011-04-14,26,0,0,0.0,1,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,57,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0
56,2011-04-15,12,0,0,0.0,1,1,0,0,0.0,0,0,0,0,0.0,0.0,0.0,23,2,0,36,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0
57,2011-04-17,16,1,0,0.0,1,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,32,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0
58,2011-04-19,0,0,0,0.0,0,2,0,0,0.0,1,0,0,0,0.0,0.0,0.0,0,0,0,212,8,0,0,0,0,0,0,0,0.0,0.0,0.0,33,1,0
59,2011-04-20,7,0,0,0.0,1,1,0,0,0.0,0,0,0,0,0.0,0.0,0.0,22,0,0,83,7,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0
60,2011-04-21,8,0,0,0.0,0,2,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,189,11,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0
61,2011-04-22,28,0,0,0.0,1,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,28,4,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0
62,2011-04-25,18,0,0,0.0,1,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,31,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0
63,2011-04-27,7,0,0,0.0,1,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,31,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0
64,2011-04-28,13,0,0,0.0,1,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,37,4,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0
65,2011-05-02,9,0,0,0.0,0,0,0,0,0.0,1,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,35,4,0
66,2011-05-03,16,0,0,0.0,0,0,0,0,0.0,2,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,65,7,0
67,2011-05-04,2,0,0,0.0,1,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,39,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0
68,2011-05-06,7,0,0,0.0,0,0,0,0,0.0,1,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,30,4,0
69,2011-05-11,14,0,0,0.0,2,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,86,3,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0
70,2011-05-12,16,0,0,0.0,1,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,70,7,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0
71,2011-05-13,15,0,0,0.0,0,0,0,0,0.0,1,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,101,11,0
72,2011-05-17,12434,0,0,0.0,1,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,145,26,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0
73,2011-05-18,5799,0,0,0.0,0,1,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,662,82,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0
74,2011-05-19,9122,0,0,0.0,0,1,0,0,0.0,1,0,0,0,0.0,0.0,0.0,0,0,0,450,37,0,0,0,0,0,0,0,0.0,0.0,0.0,299,41,0
75,2011-05-20,17355,0,0,0.0,1,0,0,1,0.0,0,0,0,0,0.0,0.0,0.0,218,17,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0
76,2011-05-21,7239,1,0,0.0,0,0,0,1,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0
77,2011-05-23,9148,0,0,0.0,1,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,312,33,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0
78,2011-05-24,7174,0,0,0.0,1,1,0,0,0.0,0,0,0,0,0.0,0.0,0.0,156,12,0,270,23,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0
79,2011-05-25,4203,0,0,0.0,1,1,0,0,0.0,0,0,0,0,0.0,0.0,0.0,173,8,0,278,41,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0
80,2011-05-26,7462,0,0,0.0,1,1,0,0,0.0,0,0,0,0,0.0,0.0,0.0,227,21,0,278,13,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0
81,2011-05-27,7317,0,0,0.0,1,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,128,9,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0
82,2011-05-28,6801,1,0,0.0,1,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,261,27,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0
83,2011-05-29,6937,1,0,0.0,0,1,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,439,74,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0
84,2011-05-30,3766,0,0,0.0,1,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,134,14,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0
85,2011-05-31,3595,0,0,0.0,0,1,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,253,27,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0
86,2011-06-02,3200,0,0,0.0,1,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,194,13,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0
87,2011-06-03,3087,0,0,0.0,1,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,250,22,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0
88,2011-06-05,2580,1,0,0.0,1,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,166,19,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0
89,2011-06-06,2958,0,0,0.0,1,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,94,17,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0
90,2011-06-07,4081,0,0,0.0,0,1,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,297,31,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0
91,2011-06-09,8200,0,0,0.0,1,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,134,3,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0
92,2011-06-13,3086,0,0,0.0,1,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,160,9,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0
93,2011-06-14,3801,0,0,0.0,1,1,0,0,0.0,0,0,0,0,0.0,0.0,0.0,147,4,0,405,26,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0
94,2011-06-15,2431,0,0,0.0,1,0,0,0,0.0,1,0,0,0,0.0,0.0,0.0,182,5,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,291,31,0
95,2011-06-16,2641,0,0,0.0,1,1,0,0,0.0,0,0,0,0,0.0,0.0,0.0,296,23,0,1805,200,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0
96,2011-06-17,2582,0,0,0.0,0,0,0,1,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,103,9,0,0.0,0.0,0.0,0,0,0
97,2011-06-20,3664,0,0,0.0,1,0,0,0,0.0,1,0,0,0,0.0,0.0,0.0,468,27,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,181,13,0
98,2011-06-21,5046,0,0,0.0,1,1,0,0,0.0,0,0,0,0,0.0,0.0,0.0,204,15,0,430,29,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0
99,2011-06-22,3748,0,0,0.0,0,1,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,1154,93,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0
100,2011-06-23,4816,0,0,0.0,1,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,193,9,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0
